game_id,nickname1,nickname2,time,score1,score2,max1,max2,median1,median2,sum1,sum2,tpr_10_2,tpr_20_2,min_10_2,min_20_2,rating1,rating2
20223,BetterBot,Nixaplayswords,900,287,501,52,81,11.5,23,202,397,2267.9,1948.1,10,20,1921,2103
20228,STEEBot,Avinesh,1200,529,330,90,67,22,17,420,248,1787,1739.45,10,20,2111,1756
20230,STEEBot,deathstar,600,497,263,67,41,21,13,387,177,1543.3,1511.75,10,20,1840,1716
20233,BetterBot,Unstoppable,1200,402,288,68,61,13,12,290,201,1867.7,1683.85,6,6,1995,2110
20237,STEEBot,atay8,1200,437,462,66,81,24,22,342,364,2284.7,1978.25,10,20,2110,2166
20244,HastyBot,noahslat,1200,484,454,72,75,25.5,27,376,373,2406.5,2139.8,10,20,2293,1867
20246,HastyBot,saracen256,1200,527,417,72,68,18,23,413,343,2009.3,1920.4,10,20,2210,1854
20247,STEEBot,bbharath,720,532,287,74,37,20,18.5,408,273,1665.3,1666.7,10,20,2083,1775
20248,BetterBot,ZARAKHAN,1200,298,374,29,35,11,11,211,272,1566.1,1533.05,7,7,1981,1617
20250,STEEBot,deathstar,1200,397,360,69,66,17,11,302,261,1670.7,1569.4,10,20,1830,1665
20253,BetterBot,Mimix,1200,451,389,65,62,18,18,355,294,1704.2,1634.75,10,20,1947,1834
20263,BetterBot,NurdiniDelisha,900,356,148,63,44,20,13.5,278,161,1614.4,1613.15,10,20,2087,1981
20267,HastyBot,auricle,900,444,384,72,55,21,22.5,358,282,1816.9,1836.8,10,20,2262,1951
20268,HastyBot,Marlon,1200,499,472,74,65,31.5,31,405,374,2168.4,2008.6,10,20,2210,2124
20269,STEEBot,Mollygardner,1200,373,319,33,64,15,11,275,228,1604.2,1532.25,10,20,1863,1505
20274,BetterBot,HivinD,900,351,509,71,70,15,23,271,388,2067.9,1881.35,10,20,1997,2096
20283,STEEBot,plunder1,300,378,357,66,67,16,9,276,280,1582.1,1548.6,10,20,1918,1564
20285,STEEBot,Yracivc,1200,365,515,65,68,14.5,22,273,418,2203,1948.7,10,20,2096,2136
20292,HastyBot,samsiah06,3600,511,125,70,17,29,3,404,77,1636.9,1568.45,4,4,2364,1343
20293,BetterBot,Nadiahanin9508,1200,430,299,71,33,12.5,13.5,314,227,1500,1500,1,1,2008,1605
20297,HastyBot,TrentonTron,3600,446,431,88,107,19,19.5,334,354,1604.2,1596.75,10,20,2037,1868
20304,BetterBot,Crookshanks,1200,374,303,53,57,16,12.5,267,218,2129,1872.8,10,20,1961,1993
20314,BetterBot,hickoryhoosier,1200,369,412,71,65,13,22,270,321,1539.9,1451.3,10,16,1606,1533
20316,HastyBot,thraoph,1200,325,476,30,73,21,18,234,377,2035,1977.7,10,20,2372,2086
20318,HastyBot,HashamHadi,840,580,248,86,65,27,14,466,195,2087.6,1965.4,10,20,2243,2114
20319,STEEBot,Uzams,1200,424,296,68,59,20,14,305,222,1822.8,1774.65,10,20,2016,1811
20320,BetterBot,pandorable,300,492,378,55,89,26,14,375,306,1466.9,1445.8,10,20,1890,1642
20321,HastyBot,gameatiruth,1200,495,414,64,77,29,18,398,317,2021.4,1899.75,10,19,2296,2136
20322,BetterBot,Gtowngrad,1020,330,365,29,63,16,15,230,276,1444,1353.25,10,20,1640,1360
20326,HastyBot,peter3000,3600,430,458,73,75,24,23,331,369,2199.6,1987.3,10,20,2174,2103
20329,HastyBot,Indominus,1200,482,476,116,76,22,27,403,364,2194.7,2039.5,10,20,2212,2224
20331,BetterBot,MarieDee,1200,359,610,68,139,16.5,44,254,522,1902.2,1729.35,10,20,1988,1992
20332,STEEBot,LucasSydney,1200,373,352,37,78,17,15,272,334,1684.6,1592.3,10,10,2224,1374
20335,STEEBot,FuriousTiles,1320,396,417,75,62,17.5,21,301,322,1855.3,1695,10,20,1868,1816
20336,STEEBot,cityboy,1200,486,391,68,66,27.5,19,378,308,1714.3,1607.15,10,10,1895,1763
20337,STEEBot,BeautifulWaste,840,529,224,74,37,19,9,410,149,2005.5,1791.45,10,20,2165,1860
20340,STEEBot,Anita,1200,482,309,65,43,20,13.5,378,225,1572.4,1468.15,10,20,1823,1599
20342,STEEBot,deathstar,1200,420,404,60,60,26,18.5,325,309,1568.5,1509.8,10,20,1899,1672
20347,STEEBot,sstastic,1500,601,369,79,71,22,17,473,426,2289.7,2009.2,10,20,2192,1798
20349,STEEBot,deathstar,600,365,381,24,63,17,13,251,294,1601.3,1545.15,10,17,1904,1725
20350,HastyBot,Jerry47,1200,590,470,90,87,28,28,493,375,1993.6,1746.8,9,9,2224,1984
20354,STEEBot,Matt_86,3600,427,362,60,69,22,15,329,270,1846.7,1746.9,10,20,2183,1935
20355,BetterBot,Kathleen3,1800,325,359,64,27,8,13.5,236,260,1913.3,1715,10,20,1973,1966
20360,HastyBot,TrentonTron,3600,447,378,74,67,19.5,12,358,277,1634.3,1618,10,20,1954,1980
20364,BetterBot,Kovert,1800,337,445,69,78,16,18,247,345,1798.3,1649.15,6,6,1742,1789
20365,BetterBot,The_Master,900,453,278,70,64,13,13,327,346,1837.2,1729.35,10,20,2033,1878
20368,BetterBot,Laju,1200,506,277,63,24,19,16.5,366,211,1798.7,1675,10,20,1976,1805
20379,STEEBot,adityaputra,1200,335,509,35,107,22,19,260,393,1988.5,1797.45,10,16,2234,1952
20382,HastyBot,Inandoutworker,3600,506,434,82,63,33,19,416,335,2203.8,2004.9,10,20,2195,1530
20387,BetterBot,Bliz,1200,408,249,74,22,15,11.5,300,163,1578.6,1560.7,10,16,1962,1725
20392,BetterBot,LeChamp21,840,503,322,125,23,15,16,401,235,1696.4,1639.95,10,20,2009,1661
20394,HastyBot,ccm,1200,413,327,46,65,14.5,16,296,274,1634.8,1652.3,10,20,2034,1681
20398,STEEBot,Goldenlamb,1200,387,395,35,97,18,13.5,301,293,2307.9,2016.9,10,20,2136,2069
20404,HastyBot,saladboy,1500,436,372,75,65,19,18.5,338,281,2002.1,1758.25,10,12,2049,1580
20419,STEEBot,cudbear,1200,412,475,52,87,20.5,21,322,381,1712,1606,7,7,2036,1815
20420,HastyBot,TrentonTron,3600,530,318,85,62,29,15,429,224,1788.4,1719.1,10,20,1956,1873
20421,STEEBot,Lola,1800,426,344,75,66,18,17.5,316,261,2083.5,1913.5,10,20,2129,2034
20424,BetterBot,Inandoutworker,3600,446,414,66,66,26,25,342,326,2238.5,1916.15,10,20,2056,1467
20432,STEEBot,HivinD,900,592,436,83,70,32,39,480,355,2171.4,1927.65,10,20,2104,2125
20436,STEEBot,Glilac,1200,424,365,66,54,18.5,18,313,288,1963.7,1838.35,10,20,2159,2053
20438,HastyBot,Best459,900,543,594,104,82,42,54,449,499,1772.3,1781.9,10,20,1938,1500
20439,HastyBot,Glilac,1200,561,245,82,28,25,12.5,434,170,1931.1,1840.45,10,20,2284,2068
20445,STEEBot,Leo,600,362,369,61,63,13.5,15,260,275,1797.2,1601.4,10,20,1834,1744
20455,BetterBot,JackHKeynes,1200,403,362,72,42,14,22,294,262,2018,1810.75,10,20,2004,2019
20460,BetterBot,Xerxes,900,418,331,77,38,17,17,316,243,1831.5,1727.9,10,20,1945,1874
20461,STEEBot,Anita,1200,482,203,76,22,17.5,12,348,153,1618.8,1441.45,10,20,1898,1554
20462,HastyBot,ccm,1200,569,260,77,81,26.5,12.5,447,419,1651.4,1625.1,10,20,1980,1679
20468,STEEBot,Tingming,1200,549,291,81,78,23,11,427,229,1720.3,1720.95,10,20,2062,1416
20480,BetterBot,davidavid,900,390,404,75,66,15,15.5,297,309,1944.1,1750.5,10,20,1874,1845
20485,BetterBot,IlmanHaziq,1500,529,244,74,67,16,11,404,337,1963.5,1731.75,10,11,2002,1750
20486,HastyBot,twjiayu,1200,511,314,90,57,18,12,399,237,1877.5,1845.65,10,20,2212,1554
20488,HastyBot,Fwesha,1200,486,468,69,70,26,29.5,393,369,2126.8,1991,10,20,2187,2020
20489,BetterBot,CobaltBlue,1200,414,350,67,67,15,15,310,264,1244.3,1291.55,10,19,1642,1500
20491,BetterBot,ruby43,1200,378,356,70,70,13,13,276,280,1712.7,1524.3,10,20,1674,1590
20493,STEEBot,Yracivc,1200,428,361,84,66,24,14,328,267,2222,1993.1,10,20,2195,2177
20494,BetterBot,pandorable,300,433,313,76,34,17,11.5,342,216,1637.4,1559.25,10,20,1875,1670
20495,HastyBot,Qi,1200,554,475,85,68,36,26,453,386,1689.5,1594.75,4,4,2266,2108
20496,STEEBot,aaaBbrr,600,475,343,78,78,18,16.5,367,263,1691.6,1590.25,10,16,1776,1672
20499,STEEBot,jellyfish,1200,458,420,64,84,21,19,350,338,2269.4,1998.65,10,20,2144,2099
20501,HastyBot,Edemaro,1200,521,273,71,33,26,18,375,206,1926.7,1864.3,10,20,2269,1831
20502,HastyBot,Esan,1200,456,391,71,63,23.5,20,359,298,2059.1,1955.9,10,20,2235,2052
20509,STEEBot,Rexington,1200,388,436,72,73,19,23.5,298,335,2354.9,2051.25,10,20,2099,2109
20512,HastyBot,Esan,1200,558,419,83,70,36,23,463,325,2044.7,1962.7,10,20,2214,2060
20518,BetterBot,ChsrQat,900,361,337,63,60,13,12,272,234,2016.1,1814,10,20,1929,2055
20520,BetterBot,pandorable,300,293,493,33,96,12,21,205,393,1749.9,1583.65,10,20,1828,1672
20525,STEEBot,bbharath,600,423,479,75,71,17,18,338,407,2073.4,1800.8,10,20,2007,1908
20528,HastyBot,wagyus,1200,513,333,71,66,28,18,411,245,2186.7,2003.2,10,20,2249,2104
20530,BetterBot,kar2008,1200,432,464,71,68,19,18.5,335,372,1808.3,1546.6,10,20,1688,1838
20531,BetterBot,Kovert,1800,379,383,62,57,19,13.5,286,287,2005.1,1628.5,10,20,1640,1835
20532,HastyBot,NoelL,1200,460,380,67,68,21,17,359,292,1867.4,1833.15,10,20,2271,1992
20539,HastyBot,Qi,1200,441,465,90,124,16,23.5,353,365,1932.9,1874.95,10,20,2219,2019
20542,BetterBot,stramash,900,358,433,66,73,14,15,264,338,1736.8,1618.4,10,10,1913,1827
20548,BetterBot,pandorable,300,501,312,66,47,16,12,388,232,1504.7,1458.8,10,20,1845,1623
20557,STEEBot,Lola,1200,388,413,63,68,18,21,283,326,1957.7,1884.35,10,20,2112,2014
20560,BetterBot,HivinD,300,414,414,60,81,24,12,323,316,2246.3,1938.05,10,20,1825,1978
20570,BetterBot,MomGoose,1200,358,360,65,59,12,12,276,253,1538.9,1519.45,3,3,1700,1644
20572,BetterBot,Venater,1200,323,317,32,82,13.5,11,226,220,1456.2,1426.05,10,17,1702,1442
20573,BetterBot,Tueyhom,780,480,389,83,65,23,18.5,390,291,1853.3,1682.5,10,12,2034,1887
20577,STEEBot,UcheVictor,1200,467,346,75,61,22,15,352,269,1982.8,1866.3,10,20,2114,1955
20580,STEEBot,plunder1,300,373,286,63,67,14,11,276,213,1538.6,1491.1,10,20,1876,1594
20588,STEEBot,Rexington,1200,379,344,83,70,24,16,299,273,2193.2,1968.4,10,20,2086,2064
20590,STEEBot,UcheVictor,1200,389,432,34,132,18.5,12,276,358,1909.8,1813.25,10,20,2171,1948
20597,HastyBot,phavour,900,478,367,78,86,22,16,362,291,1821.2,1709.6,10,20,2195,1996
20605,HastyBot,Edemaro,1200,547,341,77,72,20,16,426,267,1997.4,1928,10,20,2236,1854
20609,BetterBot,katrushka,1200,465,283,83,34,15,21,337,219,1777,1520.95,10,20,1641,1646
20612,STEEBot,NatthanonL,1200,290,534,28,74,16.5,19,214,414,1500,1500,1,1,2062,1984
20613,BetterBot,LeChamp21,840,433,285,67,24,15,13,331,199,1795.2,1694.35,10,20,1979,1683
20614,BetterBot,NurdiniDelisha,900,393,210,62,39,14,11,261,197,1644,1636.05,10,20,2037,1981
20618,STEEBot,vtr14AA,1200,422,377,65,66,25,15,331,280,1748.9,1630.45,10,20,1794,1665
20620,BetterBot,Gtowngrad,1020,419,307,62,37,13,13,316,221,1511.8,1400.15,10,20,1596,1415
20627,STEEBot,Knight2014,300,411,332,69,62,18,14,320,235,1956.6,1743.5,10,20,2135,1842
20628,STEEBot,Hercules,1200,461,346,68,53,19.5,20,364,252,1761.7,1617.55,10,20,1814,1834
20629,BetterBot,LeChamp21,840,400,232,56,18,19.5,11,299,144,1670.4,1623.6,10,20,2017,1628
20633,STEEBot,Avyze,1320,422,411,67,69,21,17.5,319,322,2021.4,1899.7,10,20,2173,2109
20634,HastyBot,PREXY8ADER,1200,467,321,82,72,24,12,357,241,2048.3,1855.4,10,19,2232,2069
20637,BetterBot,Matt_86,3600,453,323,70,76,20.5,15.5,336,250,2255.7,1957.55,10,20,2016,2050
20639,BetterBot,ruby43,1200,375,399,67,57,13,19,291,285,1550.8,1403.85,10,20,1691,1552
20641,BetterBot,Crookshanks,1500,522,315,75,33,22.5,17,404,233,2090.4,1835.25,10,20,2000,1944
20642,HastyBot,MobileJim,3600,470,372,79,74,18,14,379,275,1978.8,1739.4,8,8,2271,2028
20645,BetterBot,Mimix,1200,375,320,54,66,19.5,16.5,264,241,2043.6,1781.35,10,20,1958,1831
20646,BetterBot,markc1945,1200,327,372,28,63,11.5,13,205,292,1513.5,1498.8,10,12,1699,1552
20647,STEEBot,dystopianist,1500,440,333,61,59,19,13,338,242,1652.1,1551.4,10,20,1883,1714
20652,BetterBot,Kovert,1800,447,336,72,37,10,15,323,262,1779.1,1529.75,10,20,1644,1822
20656,STEEBot,Anita,1200,523,301,73,69,22,14,396,234,1609,1456.95,10,20,1858,1566
20658,STEEBot,vtr14AA,1200,377,500,76,70,19,24,293,395,1483.9,1491.95,4,4,1863,1659
20661,STEEBot,shreyas3,480,356,233,27,79,21,16,256,408,1500,1500,1,1,2050,1688
20662,BetterBot,patricck,3300,373,463,74,81,14,18.5,284,361,1990.4,1782.7,10,20,2078,2153
20663,BetterBot,oranggua,1200,378,348,74,51,11.5,11,282,254,1508.1,1440.6,10,20,1698,1515
20665,BetterBot,Mimix,1200,428,396,72,64,17,22,324,307,2068.4,1808.25,10,20,1991,1920
20667,STEEBot,Yracivc,900,503,461,86,71,24,17,412,364,2187.8,1925.2,10,20,2103,2170
20668,BetterBot,Laju,1200,444,297,77,27,11,13,328,222,1552.2,1564.8,10,20,1994,1751
20669,BetterBot,patricck,3300,523,313,147,70,18.5,18,397,242,2133.2,1853.4,10,20,2018,2246
20670,BetterBot,jodel,1200,304,524,40,71,17,29,205,430,2017,1809.25,10,20,1951,2086
20673,BetterBot,Zynx,780,334,359,52,71,15,16,236,266,1912.4,1751,10,20,1995,1874
20675,BetterBot,Shareenni1708,1200,350,380,40,150,11,9,238,488,1565,1532.5,10,11,1952,1582
20682,STEEBot,kingso33,1200,530,331,123,62,22,21,418,250,1526.7,1513.35,2,2,2176,1986
20683,STEEBot,Camelngz,1200,440,489,92,64,21,21,355,376,2041.6,1886.95,10,20,2079,1958
20686,BetterBot,Modupe,900,473,405,64,42,18.5,19,385,306,1828.1,1680.9,10,20,2096,1802
20687,BetterBot,Matt_86,3600,313,446,40,70,15,17,219,352,2022.4,1809.25,10,20,1880,1924
20688,STEEBot,Gblehbo,1200,460,403,61,67,29,24.5,356,319,1760.5,1630.25,8,8,2157,1813
20689,HastyBot,jaundiced,1140,551,393,199,68,24.5,22,460,295,2105.7,1791.8,10,20,2018,1905
20691,STEEBot,Nishtar,1200,381,418,69,62,14,19,290,321,2109.5,1924.05,10,20,2173,2086
20694,BetterBot,HaziqahR,900,524,187,75,34,10,10,394,236,1512.3,1506.15,2,2,2023,1460
20700,STEEBot,Sopejohn,1200,444,310,77,57,24,13,347,238,1956.4,1840.55,10,20,2077,1838
20703,HastyBot,MB2,1200,460,262,84,33,26.5,17,381,196,2038,1952.8,10,20,2167,1949
20707,HastyBot,PureleyX,1320,507,319,99,31,22,20.5,409,229,1684.3,1592.15,6,6,1972,1749
20716,BetterBot,rasnz,900,413,391,64,67,14.5,20.5,295,430,1743.4,1650.55,10,20,2018,1766
20718,STEEBot,pisces223,1200,375,434,67,77,18,15.5,280,341,1494.7,1497.2,10,20,1891,1615
20719,BetterBot,Kovert,1800,373,416,62,63,14,15,282,318,1689.9,1468.5,10,20,1652,1752
20720,STEEBot,talulah,1200,381,364,85,59,16,18,284,270,1668.1,1593.45,10,20,1893,1586
20721,HastyBot,Edemaro,1200,627,361,91,79,39.5,18,515,297,1815.6,1804,10,20,2260,1793
20722,STEEBot,eideticeve,1140,408,505,76,61,22.5,30.5,321,398,1823.1,1697.5,10,14,2091,1880
20730,BetterBot,pandorable,300,413,245,63,28,17,11,287,183,1565.8,1535,10,20,1906,1638
20731,STEEBot,Lola,3600,488,367,71,69,24.5,16,383,283,1778.7,1739.7,10,20,2135,1989
20734,BetterBot,SrushtiRG,1200,358,378,37,82,15,14,261,283,1848.6,1674.3,10,11,2093,1731
20735,BetterBot,pandorable,300,414,388,71,83,19.5,12.5,309,302,1513.3,1436.7,10,20,1770,1612
20736,BetterBot,pandorable,300,316,336,71,45,12.5,12,230,225,1528.1,1473.4,10,20,1854,1634
20744,BetterBot,Olinga,1200,391,359,71,123,12.5,11,276,272,1500,1500,1,1,2047,1960
20746,HastyBot,WELCOME,1320,409,482,54,73,25,28,307,468,1970.2,1807.05,10,18,2247,2028
20748,HastyBot,pholser,1200,494,393,68,60,25,21,386,311,1849.2,1685.65,10,13,1985,1665
20760,HastyBot,TrentonTron,3600,454,485,73,74,25,24.5,354,397,1948.8,1748.3,10,20,1979,1857
20761,BetterBot,Kev,900,414,319,58,41,13,15,321,222,1589.8,1544.9,4,4,1949,1685
20766,BetterBot,gregthaopenny,1500,386,396,62,56,14,21,279,313,1572.6,1536.3,6,6,1699,1601
20767,STEEBot,Goldenlamb,1200,420,359,53,59,14.5,14.5,305,282,2125.8,1913.3,10,20,2113,2080
20768,STEEBot,deathstar,1200,449,310,64,56,20,15,325,242,1663.8,1546.85,10,20,1805,1592
20772,STEEBot,plunder1,300,376,333,76,68,13.5,17,259,256,1690.1,1578.05,10,20,1865,1621
20773,BetterBot,oranggua,1200,324,355,52,61,15,15,226,265,1516.3,1508.15,3,3,2004,1831
20774,BetterBot,davidavid,900,386,391,61,57,12,16,302,286,1996.2,1785.4,10,20,1978,1879
20778,BetterBot,Kovert,1800,326,377,36,60,16,16,217,290,1932.9,1612.9,10,20,1705,1728
20782,HastyBot,SmartGoose,3600,479,475,81,93,24,21,376,389,1533.8,1516.9,3,3,1940,1631
20784,STEEBot,nykxis,1200,416,377,67,59,21,21,309,294,2053.1,1904.4,10,20,2129,2038
20788,STEEBot,Schrvhient81,1200,501,112,54,11,19,4,347,63,1500,1500,1,1,2149,1299
20791,BetterBot,Kathleen3,1800,338,355,39,61,11.5,14,233,268,1891.9,1746.05,10,20,1965,2041
20794,BetterBot,Matt_86,3600,443,341,66,59,19,16,338,253,1839.2,1741,10,20,2017,1876
20798,BetterBot,Galion,420,363,353,66,62,12,17,253,275,1531.9,1515.95,5,5,1805,1581
20799,HastyBot,Paroo,1200,511,538,76,99,25,17,395,465,1680.8,1590.4,6,6,2218,1643
20800,STEEBot,vtr14AA,1200,444,343,70,93,22.5,9,346,256,1650.3,1542.35,10,20,1892,1715
20802,STEEBot,kerwood,1500,507,255,73,41,16,12.5,391,183,1556.9,1528.45,4,4,1813,1630
20803,BetterBot,ruby43,1200,367,401,57,73,16,17,248,347,1702.9,1518.65,10,20,1679,1590
20808,STEEBot,Hetman,900,518,342,72,64,23,21,418,287,1867.1,1683,10,12,2259,1866
20813,HastyBot,Edemaro,1200,471,285,77,34,21,16,353,237,1813.3,1819.35,10,20,2257,1812
20815,HastyBot,Fabio,360,383,511,57,82,25,21.5,307,397,1825.1,1662.55,7,7,2061,1968
20817,BetterBot,Laju,1200,381,411,64,70,13,16,283,320,1760.5,1684.5,10,20,1977,1820
20821,BetterBot,kar2008,1200,402,334,65,77,14,14,308,239,1894.1,1576.75,10,20,1671,1802
20827,BetterBot,NurdiniDelisha,900,479,270,65,63,15,9,361,311,1686.3,1657.25,10,20,2028,1981
20835,STEEBot,rak1507,600,545,340,81,70,20,11,418,277,1813.3,1713.95,10,20,2064,1909
20839,HastyBot,Amayzing123,600,813,206,97,38,40.5,11.5,670,196,1500,1500,1,1,1953,1500
20844,STEEBot,proton2020,1200,415,423,83,66,20.5,27,336,313,2326.8,2058.6,10,20,2121,1979
20851,STEEBot,Banman1,1200,405,273,81,24,15,12,301,183,1661.1,1556.75,10,20,1836,1684
20853,HastyBot,thisguy,3600,577,325,80,70,24,17,455,248,1886.2,1733.95,10,20,2053,1863
20859,HastyBot,Raash,1200,496,406,82,62,22,21,393,319,2170.9,2007.5,10,20,2208,2021
20861,STEEBot,Yracivc,1200,448,400,65,79,20,20,343,316,2345.5,1939.9,10,13,2063,2147
20866,STEEBot,Omoyedivine,1020,323,416,32,67,16,25.5,221,330,1974.4,1834.75,10,20,2162,2031
20867,BetterBot,Crookshanks,1500,375,373,76,67,15.5,13,276,282,1848.3,1744.95,10,20,1969,1970
20868,BetterBot,NurdiniDelisha,900,443,252,63,27,11,10,331,197,1568.6,1564.05,10,20,1998,1999
20872,BetterBot,Gtowngrad,1020,407,355,82,74,12.5,10.5,309,265,1286,1291.85,10,20,1691,1349
20873,STEEBot,Kii,900,524,268,72,51,25.5,14,395,201,1930.8,1848.6,10,20,2179,1879
20877,STEEBot,pisces223,1200,485,322,85,59,20,13,380,239,1508.3,1464.85,10,20,1835,1647
20878,STEEBot,Trayz,1440,452,424,74,60,20,20,363,323,1705.2,1685.45,10,20,2040,1974
20885,BetterBot,ksa,1200,263,431,60,74,9,16,192,312,1404.2,1452.1,5,5,1689,1510
20887,BetterBot,pandorable,300,454,321,85,30,12.5,14,346,240,1716.3,1597.35,10,20,1871,1674
20888,STEEBot,HBA,900,339,293,63,70,17,14.5,243,233,1975,1737.5,10,10,2124,2186
20889,STEEBot,Olympicnaija,1200,478,349,77,58,25,20,358,304,1792.1,1743.1,10,20,2104,1874
20893,BetterBot,BeautifulWaste,840,425,298,70,27,13.5,15,322,210,1845.2,1729.65,10,20,2069,1836
20895,BetterBot,Meiira4c,1200,465,240,70,52,11,11.5,341,200,1769.8,1743.05,10,20,2044,1618
20905,STEEBot,sstastic,1500,401,437,56,84,22,20.5,305,345,1500,1500,1,1,2141,1772
20906,STEEBot,Sanjivenmoe,1200,405,458,56,75,20,24,322,352,1534.7,1517.35,4,4,2090,1889
20916,HastyBot,gameatiruth,1200,470,472,51,76,29,19,367,383,1906,1857.1,10,20,2246,2096
20918,HastyBot,Wildgarlic,3600,401,396,62,68,15,17,302,296,1839,1649.55,10,20,2016,1720
20919,BetterBot,BobVanech,1200,330,350,71,59,12.5,15,236,252,1419.7,1459.85,8,8,1693,1563
20920,BetterBot,ZeMing,1200,386,321,30,68,14,16,267,270,1871.5,1795.75,10,20,1947,1950
20925,STEEBot,NatthanonL,1200,446,448,77,63,25,23,349,357,2289.4,2015,10,20,2086,2063
20932,STEEBot,Goldenlamb,1200,506,389,69,72,20.5,23,393,304,2027.6,1897.3,10,20,2105,2004
20933,BetterBot,Kathleen3,1800,376,316,74,27,14,14,273,231,2022.5,1828.7,10,20,2076,2030
20938,HastyBot,sbush,1200,359,476,69,95,19.5,23,271,367,1786,1732.55,10,20,2040,1800
20947,BetterBot,LIMEUJIE,960,331,452,63,70,16,14.5,248,347,1644.5,1572.25,6,6,2001,1782
20948,HastyBot,chloe,300,407,436,78,75,20.5,18,304,351,1686.5,1593.25,5,5,1981,1833
20950,BetterBot,kar2008,1200,432,386,67,73,16.5,17,316,314,1759.7,1522.8,10,20,1692,1715
20953,BetterBot,inkylap,1200,516,236,97,26,14.5,11,400,157,1263.1,1353.85,10,14,1715,1264
20962,HastyBot,tHeDUke,1200,463,366,63,79,25,17,369,283,1968.6,1734.3,10,11,2180,1855
20964,BetterBot,pandorable,300,468,254,69,26,17.5,6.5,368,161,1712.4,1583.85,10,20,1852,1635
20965,BetterBot,LIMEUJIE,900,385,395,65,70,19,12,281,310,1936.8,1764.6,10,20,2028,1879
20969,STEEBot,UcheVictor,1200,498,424,71,71,20.5,16,408,324,1903.4,1809.25,10,20,2167,1948
20970,STEEBot,nykxis,1200,478,321,58,74,23,17,360,248,2045.2,1881.45,10,20,2116,2016
20971,BetterBot,Scrabbler17,900,379,316,63,26,12,16,276,228,1500,1500,1,1,2044,1706
20974,BetterBot,Kaumadee,840,464,347,74,74,14,12,344,276,1521.7,1510.85,3,3,2020,1841
20977,BetterBot,sufiii,2100,349,295,66,26,15.5,12,249,206,1953.7,1745.2,10,14,1939,1755
20978,BetterBot,davidavid,900,441,302,76,31,20,12.5,357,189,1939.3,1743.5,10,20,2019,1836
20981,HastyBot,AVA_UwU_WYNA,900,470,451,75,67,30,29,370,358,2033,1766.5,10,11,2179,1693
20987,BetterBot,Zynx,780,413,339,63,124,20,10.5,293,268,1884.6,1736.1,10,20,1955,1857
20989,BetterBot,kar2008,1200,332,611,76,109,14.5,20.5,256,488,1827.1,1615.5,10,20,1652,1813
20991,STEEBot,Goldenlamb,1200,427,433,71,63,19,19,332,339,1897.1,1818.8,10,20,2250,1982
20996,BetterBot,paterae,2100,452,467,74,63,21,32.5,351,374,2175,1859.25,10,15,2021,2101
20997,STEEBot,Glilac,1200,506,400,67,80,26,21,400,308,2052.6,1942.55,10,20,2073,2072
21004,STEEBot,snorkl,1200,374,301,62,71,19.5,13,274,210,2008.8,1866.4,10,20,2104,1981
21007,HastyBot,supriya,1200,492,366,66,68,30,10,400,268,1981.9,1909,10,20,2204,1964
21008,STEEBot,Rexington,1200,411,326,66,46,20,18,338,253,2267.6,1990.95,10,20,2151,2082
21009,STEEBot,HivinD,900,464,364,66,72,20,16,349,289,1923.6,1806.05,10,20,2161,2103
21011,STEEBot,Modupe,720,534,337,78,52,19,18.5,410,266,1881.3,1812.95,10,20,2153,1851
21017,BetterBot,xinjiechin,1200,357,348,52,59,13.5,14,242,268,1668.8,1611.7,10,20,1976,1610
21019,STEEBot,Lola,1200,392,365,61,70,18,12,292,273,2173.8,1941.55,10,20,2188,2043
21023,STEEBot,nykxis,1200,416,329,87,55,22,13,325,232,2073.6,1904.75,10,20,2103,2063
21033,BetterBot,Courgette,600,359,372,68,61,15,15.5,258,284,1500,1500,1,1,1959,1500
21035,HastyBot,thraoph,1200,436,580,87,76,23.5,28,342,483,2185.1,2001.9,10,20,2181,2122
21036,HastyBot,NurdiniDelisha,3600,427,323,74,43,17,16,337,224,1629.4,1616.5,10,20,2227,1983
21042,BetterBot,Aghalya,900,386,466,63,63,18,24,303,367,1918.7,1745.25,10,20,1998,1906
21044,HastyBot,Esan,1200,455,412,102,83,17.5,21,347,328,2014,1956.9,10,20,2247,2075
21047,BetterBot,JohnMilton13,1200,327,457,52,74,14,22,222,372,1807.6,1611.1,10,20,1725,1795
21050,STEEBot,UcheVictor,1200,374,449,60,76,16,18,275,356,1919.8,1800.3,10,20,2174,1959
21052,STEEBot,Kii,900,420,385,75,67,20.5,13,329,287,1884.2,1778.05,10,20,2104,1879
21057,HastyBot,Indominus,1200,476,495,67,69,39.5,24,382,395,2247.2,2043.75,10,20,2185,2203
21058,STEEBot,Trayz,1440,524,321,66,55,30,11,417,234,2113,1911.8,10,20,2098,1956
